ciclo,carrera,tramo_desde,tramo_hasta,resultado,postulantes
2024,PUBLICIDAD Y MULTIMEDIA,70,80,no_ingresante,1
2024,PUBLICIDAD Y MULTIMEDIA,80,90,no_ingresante,2
2024,PUBLICIDAD Y MULTIMEDIA,90,100,no_ingresante,6
2024,PUBLICIDAD Y MULTIMEDIA,100,110,ingresante,1
2024,PUBLICIDAD Y MULTIMEDIA,110,120,ingresante,2
2024,PUBLICIDAD Y MULTIMEDIA,110,120,no_ingresante,3
2024,PUBLICIDAD Y MULTIMEDIA,120,130,ingresante,17
2024,PUBLICIDAD Y MULTIMEDIA,120,130,no_ingresante,5
2024,PUBLICIDAD Y MULTIMEDIA,130,140,ingresante,37
2024,PUBLICIDAD Y MULTIMEDIA,130,140,no_ingresante,3
2024,PUBLICIDAD Y MULTIMEDIA,140,150,ingresante,37
2024,PUBLICIDAD Y MULTIMEDIA,150,160,ingresante,40
2024,PUBLICIDAD Y MULTIMEDIA,160,170,ingresante,30
2024,PUBLICIDAD Y MULTIMEDIA,170,180,ingresante,17
2024,PUBLICIDAD Y MULTIMEDIA,180,190,ingresante,17
2024,PUBLICIDAD Y MULTIMEDIA,190,200,ingresante,10
2024,PUBLICIDAD Y MULTIMEDIA,200,210,ingresante,8
2024,PUBLICIDAD Y MULTIMEDIA,220,230,ingresante,2
2024,PUBLICIDAD Y MULTIMEDIA,230,240,ingresante,1
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,0,10,no_ingresante,1
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,40,50,no_ingresante,2
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,50,60,no_ingresante,2
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,60,70,no_ingresante,3
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,80,90,no_ingresante,4
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,90,100,no_ingresante,5
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,100,110,no_ingresante,4
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,110,120,no_ingresante,12
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,120,130,ingresante,2
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,120,130,no_ingresante,11
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,130,140,ingresante,8
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,130,140,no_ingresante,19
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,140,150,ingresante,26
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,140,150,no_ingresante,26
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,150,160,ingresante,12
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,150,160,no_ingresante,20
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,160,170,ingresante,9
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,160,170,no_ingresante,8
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,170,180,ingresante,7
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,170,180,no_ingresante,7
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,180,190,ingresante,4
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,180,190,no_ingresante,6
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,190,200,ingresante,3
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,200,210,ingresante,2
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,210,220,ingresante,1
2024,TECNOLOGIA MEDICA EN TERAPIA FISICA Y REHABILITACION,220,230,ingresante,1
2024,TEOLOGIA,30,40,ingresante,1
2024,TEOLOGIA,80,90,ingresante,2
2024,TEOLOGIA,110,120,ingresante,3
2024,TEOLOGIA,120,130,ingresante,2
2024,TEOLOGIA,120,130,no_ingresante,1
2024,TEOLOGIA,130,140,ingresante,3
2024,TEOLOGIA,130,140,no_ingresante,1
2024,TEOLOGIA,140,150,ingresante,4
2024,TEOLOGIA,150,160,ingresante,4
2024,TEOLOGIA,160,170,ingresante,4
2024,TEOLOGIA,170,180,ingresante,2
2024,TEOLOGIA,180,190,ingresante,5
2024,TEOLOGIA,190,200,ingresante,1
2024,TEOLOGIA,200,210,ingresante,2
2024,TEOLOGIA,210,220,ingresante,2
2024,TEOLOGIA,220,230,ingresante,3
2024,TEOLOGIA,230,240,ingresante,2
2024,TRABAJO SOCIAL,0,10,no_ingresante,1
2024,TRABAJO SOCIAL,30,40,ingresante,1
2024,TRABAJO SOCIAL,50,60,ingresante,1
2024,TRABAJO SOCIAL,70,80,ingresante,1
2024,TRABAJO SOCIAL,80,90,ingresante,3
2024,TRABAJO SOCIAL,80,90,no_ingresante,4
2024,TRABAJO SOCIAL,90,100,ingresante,7
2024,TRABAJO SOCIAL,90,100,no_ingresante,4
2024,TRABAJO SOCIAL,100,110,ingresante,7
2024,TRABAJO SOCIAL,100,110,no_ingresante,5
2024,TRABAJO SOCIAL,110,120,ingresante,5
2024,TRABAJO SOCIAL,110,120,no_ingresante,1
2024,TRABAJO SOCIAL,120,130,ingresante,10
2024,TRABAJO SOCIAL,120,130,no_ingresante,3
2024,TRABAJO SOCIAL,130,140,ingresante,7
2024,TRABAJO SOCIAL,130,140,no_ingresante,4
2024,TRABAJO SOCIAL,140,150,ingresante,7
2024,TRABAJO SOCIAL,140,150,no_ingresante,3
2024,TRABAJO SOCIAL,150,160,ingresante,14
2024,TRABAJO SOCIAL,150,160,no_ingresante,5
2024,TRABAJO SOCIAL,160,170,ingresante,24
2024,TRABAJO SOCIAL,170,180,ingresante,8
2024,TRABAJO SOCIAL,180,190,ingresante,11
2024,TRABAJO SOCIAL,190,200,ingresante,19
2024,TRABAJO SOCIAL,200,210,ingresante,4
2024,TRABAJO SOCIAL,210,220,ingresante,16
2024,TRABAJO SOCIAL,220,230,ingresante,8
2024,TRABAJO SOCIAL,230,240,ingresante,4
2024,TRABAJO SOCIAL,240,250,ingresante,6
2024,TRABAJO SOCIAL,250,260,ingresante,2
2024,TRABAJO SOCIAL,260,270,ingresante,3
2024,TRABAJO SOCIAL,270,280,ingresante,2
2024,TURISMO Y GASTRONOMIA,0,10,no_ingresante,1
2024,TURISMO Y GASTRONOMIA,70,80,no_ingresante,1
2024,TURISMO Y GASTRONOMIA,80,90,no_ingresante,1
2024,TURISMO Y GASTRONOMIA,90,100,no_ingresante,1
2024,TURISMO Y GASTRONOMIA,100,110,no_ingresante,4
2024,TURISMO Y GASTRONOMIA,110,120,ingresante,1
2024,TURISMO Y GASTRONOMIA,110,120,no_ingresante,4
2024,TURISMO Y GASTRONOMIA,120,130,no_ingresante,6
2024,TURISMO Y GASTRONOMIA,130,140,ingresante,2
2024,TURISMO Y GASTRONOMIA,130,140,no_ingresante,2
2024,TURISMO Y GASTRONOMIA,140,150,ingresante,3
2024,TURISMO Y GASTRONOMIA,140,150,no_ingresante,5
2024,TURISMO Y GASTRONOMIA,150,160,ingresante,3
2024,TURISMO Y GASTRONOMIA,150,160,no_ingresante,1
2024,TURISMO Y GASTRONOMIA,160,170,ingresante,9
2024,TURISMO Y GASTRONOMIA,170,180,ingresante,5
2024,TURISMO Y GASTRONOMIA,180,190,ingresante,3
2024,TURISMO Y GASTRONOMIA,190,200,ingresante,4
2024,TURISMO Y GASTRONOMIA,200,210,ingresante,6
2024,TURISMO Y GASTRONOMIA,210,220,ingresante,4
2024,TURISMO Y GASTRONOMIA,220,230,ingresante,1
2024,TURISMO Y GASTRONOMIA,230,240,ingresante,2
2024,TURISMO Y GASTRONOMIA,240,250,ingresante,2
2025,ADMINISTRACION DE EMPRESAS,0,10,no_ingresante,1
2025,ADMINISTRACION DE EMPRESAS,50,60,no_ingresante,2
2025,ADMINISTRACION DE EMPRESAS,70,80,no_ingresante,1
2025,ADMINISTRACION DE EMPRESAS,80,90,no_ingresante,1
2025,ADMINISTRACION DE EMPRESAS,90,100,no_ingresante,1
2025,ADMINISTRACION DE EMPRESAS,100,110,ingresante,6
2025,ADMINISTRACION DE EMPRESAS,100,110,no_ingresante,4
2025,ADMINISTRACION DE EMPRESAS,110,120,ingresante,4
2025,ADMINISTRACION DE EMPRESAS,120,130,ingresante,16
2025,ADMINISTRACION DE EMPRESAS,130,140,ingresante,37
2025,ADMINISTRACION DE EMPRESAS,140,150,ingresante,57
2025,ADMINISTRACION DE EMPRESAS,150,160,ingresante,43
2025,ADMINISTRACION DE EMPRESAS,160,170,ingresante,19
2025,ADMINISTRACION DE EMPRESAS,170,180,ingresante,16
2025,ADMINISTRACION DE EMPRESAS,180,190,ingresante,5
2025,ADMINISTRACION DE EMPRESAS,200,210,ingresante,1
2025,ADMINISTRACION DE EMPRESAS,210,220,ingresante,1
2025,ADMINISTRACION DE EMPRESAS,230,240,ingresante,2
2025,ADMINISTRACION DE EMPRESAS,240,250,ingresante,1
2025,ADMINISTRACION DE EMPRESAS,250,260,ingresante,2
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,0,10,no_ingresante,2
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,40,50,no_ingresante,1
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,50,60,no_ingresante,1
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,70,80,ingresante,1
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,70,80,no_ingresante,3
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,80,90,no_ingresante,1
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,90,100,ingresante,2
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,90,100,no_ingresante,6
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,100,110,ingresante,2
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,100,110,no_ingresante,10
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,110,120,no_ingresante,8
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,120,130,ingresante,1
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,120,130,no_ingresante,7
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,130,140,no_ingresante,13
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,140,150,no_ingresante,3
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,150,160,ingresante,1
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,150,160,no_ingresante,14
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,160,170,ingresante,1
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,160,170,no_ingresante,17
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,170,180,ingresante,2
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,170,180,no_ingresante,3
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,180,190,ingresante,2
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,180,190,no_ingresante,9
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,190,200,ingresante,1
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,220,230,ingresante,1
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,220,230,no_ingresante,1
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,230,240,ingresante,1
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,240,250,ingresante,3
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,250,260,ingresante,39
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,260,270,ingresante,16
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,270,280,ingresante,13
2025,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,280,290,ingresante,3
2025,APRESTAMIENTO,30,40,no_ingresante,1
2025,APRESTAMIENTO,40,50,no_ingresante,1
2025,APRESTAMIENTO,80,90,no_ingresante,1
2025,APRESTAMIENTO,130,140,no_ingresante,1
2025,ARQUITECTURA,20,30,no_ingresante,1
2025,ARQUITECTURA,40,50,no_ingresante,1
2025,ARQUITECTURA,50,60,no_ingresante,2
2025,ARQUITECTURA,70,80,no_ingresante,2
2025,ARQUITECTURA,80,90,no_ingresante,4
2025,ARQUITECTURA,90,100,ingresante,4
2025,ARQUITECTURA,90,100,no_ingresante,5
2025,ARQUITECTURA,100,110,ingresante,6
2025,ARQUITECTURA,100,110,no_ingresante,1
2025,ARQUITECTURA,110,120,ingresante,9
2025,ARQUITECTURA,110,120,no_ingresante,3
2025,ARQUITECTURA,120,130,ingresante,32
2025,ARQUITECTURA,120,130,no_ingresante,1
2025,ARQUITECTURA,130,140,ingresante,43
2025,ARQUITECTURA,140,150,ingresante,40
2025,ARQUITECTURA,150,160,ingresante,25
2025,ARQUITECTURA,160,170,ingresante,14
2025,ARQUITECTURA,170,180,ingresante,5
2025,ARQUITECTURA,180,190,ingresante,4
2025,ARQUITECTURA,200,210,ingresante,1
2025,ARQUITECTURA,230,240,ingresante,1
2025,ARQUITECTURA,240,250,ingresante,3
2025,ARQUITECTURA,250,260,ingresante,7
2025,ARQUITECTURA,260,270,ingresante,3
2025,ARQUITECTURA,280,290,ingresante,1
2025,ARQUITECTURA,290,300,ingresante,1
2025,CIENCIA POLITICA Y GOBIERNO,40,50,no_ingresante,1
2025,CIENCIA POLITICA Y GOBIERNO,80,90,ingresante,1
2025,CIENCIA POLITICA Y GOBIERNO,80,90,no_ingresante,3
2025,CIENCIA POLITICA Y GOBIERNO,90,100,ingresante,1
2025,CIENCIA POLITICA Y GOBIERNO,90,100,no_ingresante,1
2025,CIENCIA POLITICA Y GOBIERNO,100,110,ingresante,4
2025,CIENCIA POLITICA Y GOBIERNO,100,110,no_ingresante,2
2025,CIENCIA POLITICA Y GOBIERNO,110,120,ingresante,2
2025,CIENCIA POLITICA Y GOBIERNO,110,120,no_ingresante,1
2025,CIENCIA POLITICA Y GOBIERNO,120,130,ingresante,6
2025,CIENCIA POLITICA Y GOBIERNO,120,130,no_ingresante,2
2025,CIENCIA POLITICA Y GOBIERNO,130,140,ingresante,8
2025,CIENCIA POLITICA Y GOBIERNO,130,140,no_ingresante,1
2025,CIENCIA POLITICA Y GOBIERNO,140,150,ingresante,14
2025,CIENCIA POLITICA Y GOBIERNO,140,150,no_ingresante,4
2025,CIENCIA POLITICA Y GOBIERNO,150,160,ingresante,6
2025,CIENCIA POLITICA Y GOBIERNO,150,160,no_ingresante,1
2025,CIENCIA POLITICA Y GOBIERNO,160,170,ingresante,4
2025,CIENCIA POLITICA Y GOBIERNO,160,170,no_ingresante,3
2025,CIENCIA POLITICA Y GOBIERNO,170,180,ingresante,6
2025,CIENCIA POLITICA Y GOBIERNO,180,190,ingresante,9
2025,CIENCIA POLITICA Y GOBIERNO,180,190,no_ingresante,3
2025,CIENCIA POLITICA Y GOBIERNO,190,200,ingresante,8
2025,CIENCIA POLITICA Y GOBIERNO,200,210,ingresante,6
2025,CIENCIA POLITICA Y GOBIERNO,210,220,ingresante,3
2025,CIENCIA POLITICA Y GOBIERNO,220,230,ingresante,6
2025,CIENCIA POLITICA Y GOBIERNO,230,240,ingresante,8
2025,CIENCIA POLITICA Y GOBIERNO,240,250,ingresante,9
2025,CIENCIA POLITICA Y GOBIERNO,250,260,ingresante,6
2025,CIENCIA POLITICA Y GOBIERNO,260,270,ingresante,7
2025,CIENCIA POLITICA Y GOBIERNO,270,280,ingresante,6
2025,COMUNICACION SOCIAL,50,60,no_ingresante,1
2025,COMUNICACION SOCIAL,60,70,no_ingresante,1
2025,COMUNICACION SOCIAL,80,90,ingresante,1
2025,COMUNICACION SOCIAL,80,90,no_ingresante,2
2025,COMUNICACION SOCIAL,90,100,ingresante,1
2025,COMUNICACION SOCIAL,90,100,no_ingresante,1
2025,COMUNICACION SOCIAL,110,120,ingresante,2
2025,COMUNICACION SOCIAL,120,130,ingresante,5
2025,COMUNICACION SOCIAL,130,140,ingresante,7
2025,COMUNICACION SOCIAL,140,150,ingresante,15
2025,COMUNICACION SOCIAL,150,160,ingresante,18
2025,COMUNICACION SOCIAL,160,170,ingresante,7
2025,COMUNICACION SOCIAL,170,180,ingresante,2
2025,COMUNICACION SOCIAL,180,190,ingresante,1
2025,COMUNICACION SOCIAL,240,250,ingresante,3
2025,COMUNICACION SOCIAL,270,280,ingresante,1
2025,CONTABILIDAD,0,10,no_ingresante,2
2025,CONTABILIDAD,60,70,ingresante,2
2025,CONTABILIDAD,60,70,no_ingresante,1
2025,CONTABILIDAD,70,80,no_ingresante,2
2025,CONTABILIDAD,80,90,ingresante,1
2025,CONTABILIDAD,80,90,no_ingresante,3
2025,CONTABILIDAD,90,100,no_ingresante,7
2025,CONTABILIDAD,100,110,ingresante,3
2025,CONTABILIDAD,100,110,no_ingresante,5
2025,CONTABILIDAD,110,120,ingresante,10
2025,CONTABILIDAD,110,120,no_ingresante,5
2025,CONTABILIDAD,120,130,ingresante,5
2025,CONTABILIDAD,120,130,no_ingresante,5
2025,CONTABILIDAD,130,140,ingresante,8
2025,CONTABILIDAD,130,140,no_ingresante,8
2025,CONTABILIDAD,140,150,ingresante,9
2025,CONTABILIDAD,140,150,no_ingresante,1
2025,CONTABILIDAD,150,160,ingresante,16
2025,CONTABILIDAD,150,160,no_ingresante,11
2025,CONTABILIDAD,160,170,ingresante,18
2025,CONTABILIDAD,160,170,no_ingresante,10
2025,CONTABILIDAD,170,180,ingresante,4
2025,CONTABILIDAD,170,180,no_ingresante,3
2025,CONTABILIDAD,180,190,ingresante,15
2025,CONTABILIDAD,180,190,no_ingresante,6
2025,CONTABILIDAD,190,200,ingresante,8
2025,CONTABILIDAD,200,210,ingresante,12
2025,CONTABILIDAD,210,220,ingresante,23
2025,CONTABILIDAD,220,230,ingresante,17
2025,CONTABILIDAD,230,240,ingresante,16
2025,CONTABILIDAD,240,250,ingresante,16
2025,CONTABILIDAD,250,260,ingresante,17
2025,CONTABILIDAD,260,270,ingresante,11
2025,CONTABILIDAD,270,280,ingresante,11
2025,CONTABILIDAD,280,290,ingresante,1
2025,DERECHO,0,10,no_ingresante,2
2025,DERECHO,30,40,no_ingresante,1
2025,DERECHO,40,50,no_ingresante,4
2025,DERECHO,50,60,no_ingresante,4
2025,DERECHO,60,70,no_ingresante,1
2025,DERECHO,70,80,no_ingresante,1
2025,DERECHO,80,90,no_ingresante,5
2025,DERECHO,90,100,no_ingresante,12
2025,DERECHO,100,110,no_ingresante,14
2025,DERECHO,110,120,ingresante,12
2025,DERECHO,110,120,no_ingresante,13
2025,DERECHO,120,130,ingresante,21
2025,DERECHO,120,130,no_ingresante,15
2025,DERECHO,130,140,ingresante,33
2025,DERECHO,130,140,no_ingresante,10
2025,DERECHO,140,150,ingresante,31
2025,DERECHO,140,150,no_ingresante,27
2025,DERECHO,150,160,ingresante,27
2025,DERECHO,150,160,no_ingresante,29
2025,DERECHO,160,170,ingresante,56
2025,DERECHO,160,170,no_ingresante,11
2025,DERECHO,170,180,ingresante,50
2025,DERECHO,170,180,no_ingresante,1
2025,DERECHO,180,190,ingresante,25
2025,DERECHO,180,190,no_ingresante,1
2025,DERECHO,190,200,ingresante,19
2025,DERECHO,190,200,no_ingresante,1
2025,DERECHO,200,210,ingresante,6
2025,DERECHO,200,210,no_ingresante,3
2025,DERECHO,210,220,ingresante,2
2025,DERECHO,220,230,ingresante,3
2025,DERECHO,230,240,ingresante,6
2025,DERECHO,240,250,ingresante,7
2025,DERECHO,250,260,ingresante,10
2025,DERECHO,260,270,ingresante,3
2025,DERECHO,280,290,ingresante,1
2025,DISENO GRAFICO PUBLICITARIO,60,70,no_ingresante,1
2025,DISENO GRAFICO PUBLICITARIO,90,100,no_ingresante,4
2025,DISENO GRAFICO PUBLICITARIO,100,110,ingresante,1
2025,DISENO GRAFICO PUBLICITARIO,110,120,no_ingresante,3
2025,DISENO GRAFICO PUBLICITARIO,120,130,ingresante,1
2025,DISENO GRAFICO PUBLICITARIO,120,130,no_ingresante,1
2025,DISENO GRAFICO PUBLICITARIO,130,140,ingresante,4
2025,DISENO GRAFICO PUBLICITARIO,140,150,no_ingresante,3
2025,DISENO GRAFICO PUBLICITARIO,150,160,ingresante,1
2025,DISENO GRAFICO PUBLICITARIO,150,160,no_ingresante,3
2025,DISENO GRAFICO PUBLICITARIO,160,170,ingresante,3
2025,DISENO GRAFICO PUBLICITARIO,160,170,no_ingresante,4
2025,DISENO GRAFICO PUBLICITARIO,170,180,no_ingresante,3
2025,DISENO GRAFICO PUBLICITARIO,180,190,no_ingresante,3
2025,DISENO GRAFICO PUBLICITARIO,190,200,ingresante,5
2025,DISENO GRAFICO PUBLICITARIO,210,220,ingresante,1
2025,DISENO GRAFICO PUBLICITARIO,220,230,ingresante,5
2025,DISENO GRAFICO PUBLICITARIO,230,240,ingresante,4
2025,DISENO GRAFICO PUBLICITARIO,240,250,ingresante,6
2025,DISENO GRAFICO PUBLICITARIO,250,260,ingresante,8
2025,DISENO GRAFICO PUBLICITARIO,260,270,ingresante,4
2025,DISENO GRAFICO PUBLICITARIO,270,280,ingresante,3
2025,DISENO GRAFICO PUBLICITARIO,280,290,ingresante,2
2025,ECONOMIA Y FINANZAS,60,70,ingresante,1
2025,ECONOMIA Y FINANZAS,70,80,no_ingresante,1
2025,ECONOMIA Y FINANZAS,80,90,no_ingresante,2
2025,ECONOMIA Y FINANZAS,90,100,ingresante,2
2025,ECONOMIA Y FINANZAS,90,100,no_ingresante,1
2025,ECONOMIA Y FINANZAS,100,110,ingresante,3
2025,ECONOMIA Y FINANZAS,100,110,no_ingresante,2
2025,ECONOMIA Y FINANZAS,110,120,ingresante,2
2025,ECONOMIA Y FINANZAS,110,120,no_ingresante,3
2025,ECONOMIA Y FINANZAS,120,130,ingresante,3
2025,ECONOMIA Y FINANZAS,120,130,no_ingresante,4
2025,ECONOMIA Y FINANZAS,130,140,ingresante,3
2025,ECONOMIA Y FINANZAS,130,140,no_ingresante,3
2025,ECONOMIA Y FINANZAS,140,150,ingresante,2
2025,ECONOMIA Y FINANZAS,140,150,no_ingresante,2
2025,ECONOMIA Y FINANZAS,150,160,ingresante,4
2025,ECONOMIA Y FINANZAS,150,160,no_ingresante,3
2025,ECONOMIA Y FINANZAS,160,170,ingresante,4
2025,ECONOMIA Y FINANZAS,160,170,no_ingresante,6
2025,ECONOMIA Y FINANZAS,170,180,ingresante,2
2025,ECONOMIA Y FINANZAS,170,180,no_ingresante,2
2025,ECONOMIA Y FINANZAS,180,190,ingresante,9
2025,ECONOMIA Y FINANZAS,180,190,no_ingresante,2
2025,ECONOMIA Y FINANZAS,190,200,ingresante,10
2025,ECONOMIA Y FINANZAS,200,210,ingresante,10
2025,ECONOMIA Y FINANZAS,210,220,ingresante,13
2025,ECONOMIA Y FINANZAS,220,230,ingresante,11
2025,ECONOMIA Y FINANZAS,230,240,ingresante,4
2025,ECONOMIA Y FINANZAS,240,250,ingresante,10
2025,ECONOMIA Y FINANZAS,250,260,ingresante,5
2025,ECONOMIA Y FINANZAS,260,270,ingresante,4
2025,ECONOMIA Y FINANZAS,270,280,ingresante,11
2025,ECONOMIA Y FINANZAS,280,290,ingresante,2
2025,EDUCACION INICIAL,50,60,no_ingresante,1
2025,EDUCACION INICIAL,90,100,ingresante,1
2025,EDUCACION INICIAL,90,100,no_ingresante,1
2025,EDUCACION INICIAL,100,110,ingresante,1
2025,EDUCACION INICIAL,100,110,no_ingresante,1
2025,EDUCACION INICIAL,110,120,ingresante,3
2025,EDUCACION INICIAL,120,130,ingresante,3
2025,EDUCACION INICIAL,130,140,ingresante,6
2025,EDUCACION INICIAL,140,150,ingresante,9
2025,EDUCACION INICIAL,150,160,ingresante,9
2025,EDUCACION INICIAL,160,170,ingresante,4
2025,EDUCACION INICIAL,250,260,ingresante,3
2025,EDUCACION SECUNDARIA,0,10,no_ingresante,1
2025,EDUCACION SECUNDARIA,20,30,no_ingresante,1
2025,EDUCACION SECUNDARIA,40,50,no_ingresante,1
2025,EDUCACION SECUNDARIA,60,70,ingresante,1
2025,EDUCACION SECUNDARIA,80,90,ingresante,4
2025,EDUCACION SECUNDARIA,80,90,no_ingresante,1
2025,EDUCACION SECUNDARIA,100,110,ingresante,3
2025,EDUCACION SECUNDARIA,110,120,ingresante,3
2025,EDUCACION SECUNDARIA,110,120,no_ingresante,3
2025,EDUCACION SECUNDARIA,120,130,ingresante,1
2025,EDUCACION SECUNDARIA,120,130,no_ingresante,2
2025,EDUCACION SECUNDARIA,130,140,ingresante,3
2025,EDUCACION SECUNDARIA,140,150,ingresante,2
2025,EDUCACION SECUNDARIA,140,150,no_ingresante,1
2025,EDUCACION SECUNDARIA,150,160,ingresante,4
2025,EDUCACION SECUNDARIA,150,160,no_ingresante,1
2025,EDUCACION SECUNDARIA,160,170,ingresante,2
2025,EDUCACION SECUNDARIA,160,170,no_ingresante,1
2025,EDUCACION SECUNDARIA,170,180,ingresante,4
2025,EDUCACION SECUNDARIA,180,190,ingresante,1
2025,EDUCACION SECUNDARIA,180,190,no_ingresante,1
2025,EDUCACION SECUNDARIA,190,200,ingresante,6
2025,EDUCACION SECUNDARIA,200,210,ingresante,4
2025,EDUCACION SECUNDARIA,210,220,ingresante,7
2025,EDUCACION SECUNDARIA,220,230,ingresante,5
2025,EDUCACION SECUNDARIA,230,240,ingresante,2
2025,EDUCACION SECUNDARIA,240,250,ingresante,1
2025,EDUCACION SECUNDARIA,250,260,ingresante,6
2025,EDUCACION SECUNDARIA,270,280,ingresante,5
2025,EDUCACION SECUNDARIA,280,290,ingresante,1
2025,ENFERMERIA,40,50,no_ingresante,2
2025,ENFERMERIA,50,60,no_ingresante,4
2025,ENFERMERIA,60,70,no_ingresante,2
2025,ENFERMERIA,70,80,no_ingresante,4
2025,ENFERMERIA,80,90,no_ingresante,3
2025,ENFERMERIA,90,100,no_ingresante,11
2025,ENFERMERIA,100,110,ingresante,2
2025,ENFERMERIA,100,110,no_ingresante,18
2025,ENFERMERIA,110,120,ingresante,5
2025,ENFERMERIA,110,120,no_ingresante,30
2025,ENFERMERIA,120,130,ingresante,7
2025,ENFERMERIA,120,130,no_ingresante,40
2025,ENFERMERIA,130,140,ingresante,19
2025,ENFERMERIA,130,140,no_ingresante,39
2025,ENFERMERIA,140,150,ingresante,36
2025,ENFERMERIA,140,150,no_ingresante,41
2025,ENFERMERIA,150,160,ingresante,40
2025,ENFERMERIA,150,160,no_ingresante,14
2025,ENFERMERIA,160,170,ingresante,33
2025,ENFERMERIA,160,170,no_ingresante,1
2025,ENFERMERIA,170,180,ingresante,9
2025,ENFERMERIA,180,190,ingresante,1
2025,ENFERMERIA,190,200,ingresante,1
2025,ENFERMERIA,210,220,ingresante,1
2025,ENFERMERIA,220,230,ingresante,5
2025,ENFERMERIA,230,240,ingresante,1
2025,ENFERMERIA,240,250,ingresante,3
2025,ENFERMERIA,250,260,ingresante,4
2025,ENFERMERIA,260,270,ingresante,1
2025,FARMACIA Y BIOQUIMICA,0,10,no_ingresante,1
2025,FARMACIA Y BIOQUIMICA,40,50,no_ingresante,2
2025,FARMACIA Y BIOQUIMICA,50,60,no_ingresante,1
2025,FARMACIA Y BIOQUIMICA,70,80,ingresante,1
2025,FARMACIA Y BIOQUIMICA,70,80,no_ingresante,1
2025,FARMACIA Y BIOQUIMICA,80,90,no_ingresante,3
